Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR3495216,2017-02-23 13:23:15,2016-05-19 18:54:02,666761,60675251,0,91,49,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3495216/SRR3495216.1,SRX1754966,Sshrek: 004-0022,OTHER,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP074775,PRJNA317659,,317659,SRS1431870,SAMN04480285,simple,3482,Cannabis,004-0022,,,,,female,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA424617,,public,309D185F5A5883E2854E3D2A14BBEE76,33188E416AA6FEC4EC15B2546401F50D
SRR3495217,2017-02-23 13:23:15,2016-05-19 18:54:03,660931,60144721,0,91,49,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3495217/SRR3495217.1,SRX1754967,Grapefruit_Diesel: 004-0023,OTHER,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP074775,PRJNA317659,,317659,SRS1431871,SAMN04480183,simple,3482,Cannabis,004-0023,,,,,female,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA424617,,public,8A26E3D6976510DBBDFB4D543F0EBDA3,39221E4BFDF5105AF00B7D4AD19259C8
SRR3495218,2017-02-23 13:23:15,2016-05-19 18:54:04,544145,49517195,0,91,40,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3495218/SRR3495218.1,SRX1754968,Golden_Boat: 004-0024,OTHER,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP074775,PRJNA317659,,317659,SRS1431872,SAMN04480316,simple,3482,Cannabis,004-0024,,,,,female,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA424617,,public,2B4E2BA85B21448DE695DA9918ABE356,75B493426E2E51B8E896B3FE866681D3
SRR3495219,2017-02-23 13:23:15,2016-05-19 18:54:10,971333,88391303,0,91,71,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3495219/SRR3495219.1,SRX1754969,MKLA: 004-0025,OTHER,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP074775,PRJNA317659,,317659,SRS1431873,SAMN04480322,simple,3482,Cannabis,004-0025,,,,,female,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA424617,,public,0018281A982196A243990E65C7CC09DF,0CA06070F5FD8D5CE21AE91EAC67E309
SRR3495220,2017-02-23 13:23:15,2016-05-19 18:54:10,1103931,100457721,0,91,81,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3495220/SRR3495220.1,SRX1754970,Cript_out_Cookies: 004-0026,OTHER,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP074775,PRJNA317659,,317659,SRS1431874,SAMN04480284,simple,3482,Cannabis,004-0026,,,,,female,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA424617,,public,821FF0CF406FB25002C94A9D0CEFC669,39C8750DE722D03567EA247E8D1F9B8F
SRR3495221,2017-02-23 13:23:15,2016-05-19 18:54:15,1124347,102315577,0,91,82,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3495221/SRR3495221.1,SRX1754971,Girl_Scout_Cookies_3: 004-0027,OTHER,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP074775,PRJNA317659,,317659,SRS1431875,SAMN04480143,simple,3482,Cannabis,004-0027,,,,,female,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA424617,,public,41108308F9EFBE21A5EE1F3CCB148086,D6ABC4C6F490633F0DCD24E96A080AB9
SRR3495222,2017-02-23 13:23:15,2016-05-19 18:54:14,1017466,92589406,0,91,75,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3495222/SRR3495222.1,SRX1754972,Jack_Flash: 004-0028,OTHER,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP074775,PRJNA317659,,317659,SRS1431876,SAMN04480152,simple,3482,Cannabis,004-0028,,,,,female,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA424617,,public,C578A7C002ADA80EFEE531E8CB7AD4D2,A40B87DEA2A69F78932FCED38E69F36A
SRR3495223,2017-02-23 13:23:15,2016-05-19 18:54:56,1424529,129632139,0,91,103,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3495223/SRR3495223.1,SRX1754973,Char_Tango: 004-0029,OTHER,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP074775,PRJNA317659,,317659,SRS1431877,SAMN04480081,simple,3482,Cannabis,004-0029,,,,,male,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA424617,,public,A06EE5D82E10EDF70FDA42471587E368,D5266AF721E084C6EAA72FD96AD85E8D
SRR3495224,2017-02-23 13:23:15,2016-05-19 18:54:08,717964,65334724,0,91,54,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3495224/SRR3495224.1,SRX1754974,Otto: 004-0030,OTHER,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP074775,PRJNA317659,,317659,SRS1431879,SAMN04480084,simple,3482,Cannabis,004-0030,,,,,female,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA424617,,public,639283426596F60D865CBA392F484BAF,0E1A426EC2F2E16DEA7781E0FA7E4063
SRR3495225,2017-02-23 13:23:15,2016-05-19 18:54:15,942776,85792616,0,91,70,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3495225/SRR3495225.1,SRX1754975,Z7: 004-0031,OTHER,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP074775,PRJNA317659,,317659,SRS1431878,SAMN04480107,simple,3482,Cannabis,004-0031,,,,,female,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA424617,,public,C9AAB5C026A24E3C7E78BDC962F175FC,A49D948A3D4185F24F8EC9D2C0ABE6DE
SRR3495226,2017-02-23 13:23:15,2016-05-19 18:54:18,1249757,113727887,0,91,91,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3495226/SRR3495226.1,SRX1754976,Spectrum-11: 004-0032,OTHER,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP074775,PRJNA317659,,317659,SRS1431880,SAMN04480085,simple,3482,Cannabis,004-0032,,,,,female,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA424617,,public,9F5818238B014A7639FFEF1C11FC5660,371533FB5ED85A640299DAA2C3FD769B
SRR3495227,2017-02-23 13:23:15,2016-05-19 18:54:13,1077481,98050771,0,91,77,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3495227/SRR3495227.1,SRX1754977,Spectrum-14: 004-0033,OTHER,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP074775,PRJNA317659,,317659,SRS1431882,SAMN04480300,simple,3482,Cannabis,004-0033,,,,,female,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA424617,,public,6A8B64A5900FEDC2811671C103911506,A1B203B40E036DA47F9A3604D0538F76
SRR3495228,2017-02-23 13:23:15,2016-05-20 13:01:51,1056810,96169710,0,91,77,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3495228/SRR3495228.1,SRX1754978,Nuclear_Fruit: 005-0001,OTHER,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP074775,PRJNA317659,,317659,SRS1431881,SAMN04480297,simple,3482,Cannabis,005-0001,,,,,female,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA424617,,public,9B6C6E21CB8A5E095700A549C5F02EC6,DAF7C1F3FE2B176AB834953833534622
SRR3495229,2017-02-23 13:23:15,2016-05-20 13:02:04,1447481,131720771,0,91,104,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3495229/SRR3495229.1,SRX1754979,Snowcap_1: 005-00010,OTHER,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP074775,PRJNA317659,,317659,SRS1431883,SAMN04480127,simple,3482,Cannabis,005-00010,,,,,unknown,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA424617,,public,B84ACB7F2A4A3E3E038302C211DAA986,9EF4256A48196DEEC8609E223D6388AF
SRR3495230,2017-02-23 13:23:16,2016-05-20 13:01:44,218817,19912347,0,91,16,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3495230/SRR3495230.1,SRX1754980,Holy_Grail_Kush: 005-00012,OTHER,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP074775,PRJNA317659,,317659,SRS1431884,SAMN04480150,simple,3482,Cannabis,005-00012,,,,,female,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA424617,,public,457DA85365578FEEF2D486673136C13F,E7E7151B5DED619C3A97762150C10B31
SRR3495231,2017-02-23 13:23:16,2016-05-20 13:02:00,854927,77798357,0,91,62,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3495231/SRR3495231.1,SRX1754981,Jack_Herer_2: 005-00015,OTHER,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP074775,PRJNA317659,,317659,SRS1431885,SAMN04480271,simple,3482,Cannabis,005-00015,,,,,female,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA424617,,public,85BB79B4B9E929476F6EBA36EAE5B57A,84296483465F3276923FF62DABAA03A0
SRR3495232,2017-02-23 13:23:16,2016-05-20 13:02:09,1362486,123986226,0,91,98,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3495232/SRR3495232.1,SRX1754982,Gin_1: 005-00016,OTHER,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP074775,PRJNA317659,,317659,SRS1431886,SAMN04480292,simple,3482,Cannabis,005-00016,,,,,female,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA424617,,public,8BD01B8C2E98D6475FF98BF36D31A1BD,90FE36142AD3C3D64C6F9EA3C4135168
SRR3495233,2017-02-23 13:23:16,2016-05-20 13:02:09,2257124,205398284,0,91,162,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3495233/SRR3495233.1,SRX1754983,AZ_Star_#1: 005-0005,OTHER,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP074775,PRJNA317659,,317659,SRS1431887,SAMN04480301,simple,3482,Cannabis,005-0005,,,,,female,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA424617,,public,D28D46272F13C7D6B82FEC4CE93843BB,F658E4E1421CC46456FFF159D20CF7E8
SRR3495234,2017-02-23 13:23:16,2016-05-20 13:02:15,2214593,201527963,0,91,162,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3495234/SRR3495234.1,SRX1754984,Kosher_Kush_3: 005-0007,OTHER,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP074775,PRJNA317659,,317659,SRS1431888,SAMN04480201,simple,3482,Cannabis,005-0007,,,,,female,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA424617,,public,9E1F56CF689F128D711F0BD1CA4BB5D9,7F30EA4C971BDFE440E3DE5726C10495
SRR3495235,2017-02-23 13:23:16,2016-05-20 13:02:21,1092375,99406125,0,91,80,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3495235/SRR3495235.1,SRX1754985,The_Sauce_2: 005-00117,OTHER,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP074775,PRJNA317659,,317659,SRS1431889,SAMN04480131,simple,3482,Cannabis,005-00117,,,,,unknown,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA424617,,public,537056DCCF3A7D9E6C7609BCFDD1BA51,F3C305B4C89547D99E519697EFAEA072
SRR3495236,2017-02-23 13:23:16,2016-05-20 13:02:08,791381,72015671,0,91,58,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3495236/SRR3495236.1,SRX1754986,Afghan_Mango_2: 005-0013,OTHER,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP074775,PRJNA317659,,317659,SRS1431890,SAMN04480209,simple,3482,Cannabis,005-0013,,,,,female,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA424617,,public,2657EE96884A710BEF66BF3A7B41454D,D7400236F6066C7310EAD51BD1DD4184
SRR3495237,2017-02-23 13:23:16,2016-05-20 13:02:17,1327302,120784482,0,91,96,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3495237/SRR3495237.1,SRX1754987,Cherry_Afghan: 005-0014,OTHER,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP074775,PRJNA317659,,317659,SRS1431891,SAMN04480140,simple,3482,Cannabis,005-0014,,,,,female,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA424617,,public,D4CB9C5C93D29EE3314CD0A71EF9598A,8AE32D12D4CCA173B28D55FC999CE799
SRR3495238,2017-02-23 13:23:16,2016-05-20 13:02:20,1609588,146472508,0,91,116,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3495238/SRR3495238.1,SRX1754988,Grape_Kush_1: 005-0018,OTHER,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP074775,PRJNA317659,,317659,SRS1431892,SAMN04480146,simple,3482,Cannabis,005-0018,,,,,female,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA424617,,public,42337904E9E47A86D6D0B14BAFECC390,E31FB0E9FD6DCAB48B88C504C9620CC4
SRR3495239,2017-02-23 13:23:16,2016-05-18 14:33:03,1059849,96446259,0,91,79,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3495239/SRR3495239.1,SRX1754989,Girl_Scout_Cookies_2: HQ_1,OTHER,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP074775,PRJNA317659,,317659,SRS1431893,SAMN04480114,simple,3482,Cannabis,HQ_1,,,,,unknown,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA424617,,public,F6D9A6F7DC4AB3D6EC7E8B55F8584C8B,508DAD40019BEE364BB07503C50D821E
SRR3495240,2017-02-23 13:23:16,2016-05-18 14:32:07,1384538,125992958,0,91,101,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3495240/SRR3495240.1,SRX1754990,King_Louie_Cookies: HQ_10,OTHER,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP074775,PRJNA317659,,317659,SRS1431894,SAMN04480275,simple,3482,Cannabis,HQ_10,,,,,unknown,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA424617,,public,D1883341820F182BADD680A17CD2E11E,4AB75C4446AEB7749E848305B6D5C4D6
SRR3495241,2017-02-23 13:23:16,2016-05-18 14:31:38,1014096,92282736,0,91,75,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3495241/SRR3495241.1,SRX1754991,CBD_Diesel: HQ_11,OTHER,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP074775,PRJNA317659,,317659,SRS1431895,SAMN04480278,simple,3482,Cannabis,HQ_11,,,,,unknown,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA424617,,public,643C968F43F262652E2185C71FCA5B34,A14D802A6E40D28278939E2404A30F09
SRR3495242,2017-02-23 13:23:16,2016-05-18 14:32:37,653938,59508358,0,91,50,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3495242/SRR3495242.1,SRX1754992,PK_Cookies: HQ_12,OTHER,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP074775,PRJNA317659,,317659,SRS1431896,SAMN04480324,simple,3482,Cannabis,HQ_12,,,,,unknown,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA424617,,public,9D2761BB6B68CF9278B173A3C2399A73,875CF768C015D8EA97311A8F8645538E
SRR3495243,2017-02-23 13:23:16,2016-05-18 14:32:53,789559,71849869,0,91,58,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3495243/SRR3495243.1,SRX1754993,OG_18: HQ_14,OTHER,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP074775,PRJNA317659,,317659,SRS1431897,SAMN04480119,simple,3482,Cannabis,HQ_14,,,,,unknown,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA424617,,public,D55186FC138C1BD42F8AA79F05C39A0D,E81168DD3B5241149FFFB98095AFFA26
SRR3495244,2017-02-23 13:23:16,2016-05-18 14:33:07,1145601,104249691,0,91,84,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3495244/SRR3495244.1,SRX1754994,Phantom_Cookies: HQ_2,OTHER,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP074775,PRJNA317659,,317659,SRS1431898,SAMN04480123,simple,3482,Cannabis,HQ_2,,,,,unknown,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA424617,,public,F8E2383947804555123C89DBD19D9719,F667EA2BB0BC0A95280719A64D4AF3EC
SRR3495245,2017-02-23 13:23:16,2016-05-18 14:34:18,1018362,92670942,0,91,75,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3495245/SRR3495245.1,SRX1754995,Chem_91': HQ_3,OTHER,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP074775,PRJNA317659,,317659,SRS1431901,SAMN04480108,simple,3482,Cannabis,HQ_3,,,,,unknown,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA424617,,public,F02164E7508C6E3F0CABBAAE827E8660,823FA4DC1B543D36B45F0B53086D804B
SRR3495246,2017-02-23 13:23:16,2016-05-18 14:34:16,805925,73339175,0,91,60,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3495246/SRR3495246.1,SRX1754996,Black_Cherry: HQ_4,OTHER,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP074775,PRJNA317659,,317659,SRS1431900,SAMN04480226,simple,3482,Cannabis,HQ_4,,,,,unknown,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA424617,,public,924BA3F18C2EC6254386AD8D9FD3E642,0C0727A585DFB325E804895A9460A1BC
SRR3495247,2017-02-23 13:23:16,2016-05-18 14:34:08,136966,12463906,0,91,10,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3495247/SRR3495247.1,SRX1754997,L.B.K: HQ_5,OTHER,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP074775,PRJNA317659,,317659,SRS1431899,SAMN04480320,simple,3482,Cannabis,HQ_5,,,,,unknown,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA424617,,public,06A997865D52EF6367F9D7A12588825B,BF17BA3AC76E5BE61920A5AB5D033C0D
SRR3495248,2017-02-23 13:23:16,2016-05-18 14:34:16,600544,54649504,0,91,44,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3495248/SRR3495248.1,SRX1754998,Golden_Goat_1: HQ_6,OTHER,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP074775,PRJNA317659,,317659,SRS1431902,SAMN04480182,simple,3482,Cannabis,HQ_6,,,,,unknown,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA424617,,public,116431634FEC8B1FC2BA2492A6F31E73,852DD6EF81A9DFBDC0A0E8108D8B6AB8
SRR3495249,2017-02-23 13:23:16,2016-05-18 14:34:16,852836,77608076,0,91,63,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3495249/SRR3495249.1,SRX1754999,Canna_Tsu: HQ_7,OTHER,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP074775,PRJNA317659,,317659,SRS1431903,SAMN04480138,simple,3482,Cannabis,HQ_7,,,,,female,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA424617,,public,3AE5AF0A992F014CBF5E4069F211213C,7E06A4AB5CD8D65A357DF3BCD88F6345
SRR3495250,2017-02-23 13:23:16,2016-05-18 14:34:33,571361,51993851,0,91,47,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3495250/SRR3495250.1,SRX1755000,International_OG: HQ_9,OTHER,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP074775,PRJNA317659,,317659,SRS1431904,SAMN04480319,simple,3482,Cannabis,HQ_9,,,,,unknown,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA424617,,public,FB738E3C4898840D3D9100D7CAFE3CA2,22A51BD09BFCC32BC941F6D21518429D
SRR3495251,2017-02-23 13:23:16,2016-07-11 16:24:53,1548069,140874279,0,91,113,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR3495251/SRR3495251.1,SRX1755001,Mad_Cow: MC_33,OTHER,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP074775,PRJNA317659,,317659,SRS1431905,SAMN04480269,simple,3482,Cannabis,MC_33,,,,,male,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA424617,,public,FBD4CBCA52C1826F1EFA33BA82DD4F6C,17AAD4AB5ACF96AE32A7B221FBAB4749
SRR3495252,2017-02-23 13:23:16,2016-05-18 14:34:46,1585496,144280136,0,91,117,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3495252/SRR3495252.1,SRX1755002,Guido_OG: MMJA_1,OTHER,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP074775,PRJNA317659,,317659,SRS1431907,SAMN04480225,simple,3482,Cannabis,MMJA_1,,,,,unknown,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA424617,,public,9EFD4382A06C248C03BAFAF12C143455,C9205A144638081F20EDD1E3B138F6A4
SRR3495254,2017-02-23 13:23:16,2016-05-18 14:30:39,1122186,102118926,0,91,90,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3495254/SRR3495254.1,SRX1755004,Sour_Diesel_1: MMJA_11,OTHER,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP074775,PRJNA317659,,317659,SRS1431908,SAMN04480265,simple,3482,Cannabis,MMJA_11,,,,,unknown,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA424617,,public,DE933B15CA872D8E797603FC4AEE1502,DE0FA3B50614CC622740FF388E0E322C
SRR3495255,2017-02-23 13:23:16,2016-05-18 14:30:45,1565545,142464595,0,91,116,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3495255/SRR3495255.1,SRX1755005,Chocolate_Kush: MMJA_12,OTHER,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP074775,PRJNA317659,,317659,SRS1431909,SAMN04480264,simple,3482,Cannabis,MMJA_12,,,,,unknown,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA424617,,public,069C7DC63D7CAE4CBF08EE46D7BA6988,756FB70FB22EA293B59B3BD42BC0AF9B
SRR3495256,2017-02-23 13:23:16,2016-05-18 14:32:26,1481677,134832607,0,91,110,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3495256/SRR3495256.1,SRX1755006,Screaming_Haze: MMJA_13,OTHER,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP074775,PRJNA317659,,317659,SRS1431910,SAMN04480277,simple,3482,Cannabis,MMJA_13,,,,,unknown,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA424617,,public,1621132DE2B97FCC94964E7E76160F79,82E44909A308BE74BBBC712562E22115
SRR3495257,2017-02-23 13:23:16,2016-05-18 14:32:54,1035232,94206112,0,91,80,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3495257/SRR3495257.1,SRX1755007,Cheese_Quake: MMJA_14,OTHER,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP074775,PRJNA317659,,317659,SRS1431911,SAMN04480227,simple,3482,Cannabis,MMJA_14,,,,,unknown,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA424617,,public,61BC05B811146830730F0EE75361CAD1,4866B753ACA79CC640ADF9AF8921F74B
SRR3495258,2017-02-23 13:23:16,2016-05-18 14:33:35,1706362,155278942,0,91,130,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3495258/SRR3495258.1,SRX1755008,Larry_OG: MMJA_16,OTHER,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP074775,PRJNA317659,,317659,SRS1431912,SAMN04480177,simple,3482,Cannabis,MMJA_16,,,,,unknown,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA424617,,public,8FF735000C8A91ECAF34A477F41CE26B,B51C0863546F145F2E81AA339657B488
