ID,Description,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,Regulation,Cell_Population,Treatment
GO:0030278,regulation of ossification,140/28943,0.023954262,0.044504058,0.009927709,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0008584,male gonad development,141/28943,0.024123696,0.044504058,0.009927709,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0055123,digestive system development,141/28943,0.024123696,0.044504058,0.009927709,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0046546,development of primary male sexual characteristics,142/28943,0.024293108,0.044504058,0.009927709,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0002761,regulation of myeloid leukocyte differentiation,143/28943,0.024462495,0.044504058,0.009927709,Cdk6,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0014902,myotube differentiation,143/28943,0.024462495,0.044504058,0.009927709,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0035270,endocrine system development,143/28943,0.024462495,0.044504058,0.009927709,Cdk6,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0048144,fibroblast proliferation,145/28943,0.0248012,0.044939774,0.010024906,Cdk6,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0002065,columnar/cuboidal epithelial cell differentiation,146/28943,0.024970517,0.045066312,0.010053133,Cdk6,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0071887,leukocyte apoptotic process,148/28943,0.025309081,0.045102009,0.010061097,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:1904019,epithelial cell apoptotic process,148/28943,0.025309081,0.045102009,0.010061097,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0034763,negative regulation of transmembrane transport,149/28943,0.025478327,0.045102009,0.010061097,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0050671,positive regulation of lymphocyte proliferation,149/28943,0.025478327,0.045102009,0.010061097,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0030218,erythrocyte differentiation,150/28943,0.02564755,0.045102009,0.010061097,Cdk6,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0009411,response to UV,151/28943,0.02581675,0.045102009,0.010061097,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0071453,cellular response to oxygen levels,151/28943,0.02581675,0.045102009,0.010061097,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:1903900,regulation of viral life cycle,151/28943,0.02581675,0.045102009,0.010061097,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0032946,positive regulation of mononuclear cell proliferation,152/28943,0.025985926,0.045102009,0.010061097,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0046660,female sex differentiation,152/28943,0.025985926,0.045102009,0.010061097,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0006839,mitochondrial transport,154/28943,0.026324207,0.045460117,0.010140981,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0031099,regeneration,155/28943,0.026493313,0.045460117,0.010140981,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0072073,kidney epithelium development,155/28943,0.026493313,0.045460117,0.010140981,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0022612,gland morphogenesis,157/28943,0.026831454,0.045694167,0.010193192,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0051147,regulation of muscle cell differentiation,157/28943,0.026831454,0.045694167,0.010193192,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0008360,regulation of cell shape,159/28943,0.0271695,0.046096568,0.010282957,Myo10,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0045667,regulation of osteoblast differentiation,161/28943,0.027507453,0.046151393,0.010295187,Cdk6,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0072006,nephron development,161/28943,0.027507453,0.046151393,0.010295187,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:2000377,regulation of reactive oxygen species metabolic process,161/28943,0.027507453,0.046151393,0.010295187,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0034101,erythrocyte homeostasis,162/28943,0.027676394,0.046263492,0.010320193,Cdk6,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0033135,regulation of peptidyl-serine phosphorylation,163/28943,0.027845312,0.046374728,0.010345007,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:2001236,regulation of extrinsic apoptotic signaling pathway,164/28943,0.028014206,0.04648511,0.010369631,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0070665,positive regulation of leukocyte proliferation,168/28943,0.028689548,0.047431989,0.010580855,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0007292,female gamete generation,170/28943,0.029027078,0.047574463,0.010612637,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:2000045,regulation of G1/S transition of mitotic cell cycle,170/28943,0.029027078,0.047574463,0.010612637,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0009267,cellular response to starvation,171/28943,0.029195808,0.047574463,0.010612637,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0055067,monovalent inorganic cation homeostasis,171/28943,0.029195808,0.047574463,0.010612637,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0046661,male sex differentiation,172/28943,0.029364514,0.047677867,0.010635704,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0030183,B cell differentiation,175/28943,0.029870492,0.04815421,0.010741964,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0050792,regulation of viral process,175/28943,0.029870492,0.04815421,0.010741964,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:2001242,regulation of intrinsic apoptotic signaling pathway,177/28943,0.030207694,0.048525126,0.010824706,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0030902,hindbrain development,178/28943,0.03037626,0.048623483,0.010846647,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:1901991,negative regulation of mitotic cell cycle phase transition,181/28943,0.030881816,0.049258672,0.010988341,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0050853,B cell receptor signaling pathway,182/28943,0.031050288,0.049353616,0.011009521,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0007219,Notch signaling pathway,185/28943,0.031555564,0.049807214,0.011110706,Cdk6,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0097553,calcium ion transmembrane import into cytosol,185/28943,0.031555564,0.049807214,0.011110706,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0043271,negative regulation of ion transport,187/28943,0.031892297,0.049990348,0.011151559,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0048592,eye morphogenesis,187/28943,0.031892297,0.049990348,0.011151559,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0035455,response to interferon-alpha,31/28943,3.33E-06,7.09E-05,1.41E-06,Ifitm1/Ifitm2,2,UPREGULATED,CD8_Effector,119
GO:0046597,negative regulation of viral entry into host cell,31/28943,3.33E-06,7.09E-05,1.41E-06,Ifitm1/Ifitm2,2,UPREGULATED,CD8_Effector,119
GO:1903901,negative regulation of viral life cycle,34/28943,4.02E-06,7.09E-05,1.41E-06,Ifitm1/Ifitm2,2,UPREGULATED,CD8_Effector,119
GO:0046596,regulation of viral entry into host cell,52/28943,9.49E-06,7.62E-05,1.51E-06,Ifitm1/Ifitm2,2,UPREGULATED,CD8_Effector,119
GO:0060337,type I interferon signaling pathway,56/28943,1.10E-05,7.62E-05,1.51E-06,Ifitm1/Ifitm2,2,UPREGULATED,CD8_Effector,119
GO:0071357,cellular response to type I interferon,56/28943,1.10E-05,7.62E-05,1.51E-06,Ifitm1/Ifitm2,2,UPREGULATED,CD8_Effector,119
GO:0052372,modulation by symbiont of entry into host,57/28943,1.14E-05,7.62E-05,1.51E-06,Ifitm1/Ifitm2,2,UPREGULATED,CD8_Effector,119
GO:0045071,negative regulation of viral genome replication,58/28943,1.18E-05,7.62E-05,1.51E-06,Ifitm1/Ifitm2,2,UPREGULATED,CD8_Effector,119
GO:0034340,response to type I interferon,62/28943,1.35E-05,7.62E-05,1.51E-06,Ifitm1/Ifitm2,2,UPREGULATED,CD8_Effector,119
GO:0035456,response to interferon-beta,65/28943,1.49E-05,7.62E-05,1.51E-06,Ifitm1/Ifitm2,2,UPREGULATED,CD8_Effector,119
GO:0043903,regulation of biological process involved in symbiotic interaction,67/28943,1.58E-05,7.62E-05,1.51E-06,Ifitm1/Ifitm2,2,UPREGULATED,CD8_Effector,119
GO:0045069,regulation of viral genome replication,95/28943,3.19E-05,0.00014095,2.80E-06,Ifitm1/Ifitm2,2,UPREGULATED,CD8_Effector,119
GO:0048525,negative regulation of viral process,101/28943,3.61E-05,0.000144893,2.88E-06,Ifitm1/Ifitm2,2,UPREGULATED,CD8_Effector,119
GO:0046718,viral entry into host cell,104/28943,3.83E-05,0.000144893,2.88E-06,Ifitm1/Ifitm2,2,UPREGULATED,CD8_Effector,119
GO:0044409,entry into host,108/28943,4.13E-05,0.000145875,2.90E-06,Ifitm1/Ifitm2,2,UPREGULATED,CD8_Effector,119
GO:0044000,movement in host,127/28943,5.71E-05,0.000186692,3.71E-06,Ifitm1/Ifitm2,2,UPREGULATED,CD8_Effector,119
GO:0019079,viral genome replication,130/28943,5.99E-05,0.000186692,3.71E-06,Ifitm1/Ifitm2,2,UPREGULATED,CD8_Effector,119
GO:0034341,response to interferon-gamma,139/28943,6.85E-05,0.000201639,4.00E-06,Ifitm1/Ifitm2,2,UPREGULATED,CD8_Effector,119
GO:1903900,regulation of viral life cycle,151/28943,8.08E-05,0.0002255,4.48E-06,Ifitm1/Ifitm2,2,UPREGULATED,CD8_Effector,119
GO:0051701,biological process involved in interaction with host,163/28943,9.42E-05,0.00024968,4.96E-06,Ifitm1/Ifitm2,2,UPREGULATED,CD8_Effector,119
GO:0050792,regulation of viral process,175/28943,0.000108618,0.000274131,5.44E-06,Ifitm1/Ifitm2,2,UPREGULATED,CD8_Effector,119
GO:0019058,viral life cycle,261/28943,0.000241582,0.000581992,1.16E-05,Ifitm1/Ifitm2,2,UPREGULATED,CD8_Effector,119
GO:0044403,biological process involved in symbiotic interaction,272/28943,0.000262348,0.000604541,1.20E-05,Ifitm1/Ifitm2,2,UPREGULATED,CD8_Effector,119
GO:0051607,defense response to virus,289/28943,0.000296114,0.000632106,1.26E-05,Ifitm1/Ifitm2,2,UPREGULATED,CD8_Effector,119
GO:0140546,defense response to symbiont,290/28943,0.000298163,0.000632106,1.26E-05,Ifitm1/Ifitm2,2,UPREGULATED,CD8_Effector,119
GO:0009615,response to virus,347/28943,0.000426569,0.000869545,1.73E-05,Ifitm1/Ifitm2,2,UPREGULATED,CD8_Effector,119
GO:0016032,viral process,355/28943,0.000446411,0.000876288,1.74E-05,Ifitm1/Ifitm2,2,UPREGULATED,CD8_Effector,119
GO:0019221,cytokine-mediated signaling pathway,421/28943,0.000627146,0.001187097,2.36E-05,Ifitm1/Ifitm2,2,UPREGULATED,CD8_Effector,119
GO:0019835,cytolysis,23/28943,0.002382184,0.004353647,8.65E-05,Gzma,1,UPREGULATED,CD8_Effector,119
GO:0051354,negative regulation of oxidoreductase activity,26/28943,0.002692625,0.004756971,9.45E-05,Gzma,1,UPREGULATED,CD8_Effector,119
GO:0032069,regulation of nuclease activity,27/28943,0.002796091,0.004780413,9.49E-05,Gzma,1,UPREGULATED,CD8_Effector,119
GO:0070269,pyroptosis,33/28943,0.003416736,0.005658968,0.000112393,Gzma,1,UPREGULATED,CD8_Effector,119
GO:0043392,negative regulation of DNA binding,53/28943,0.005483692,0.008807141,0.000174918,Gzma,1,UPREGULATED,CD8_Effector,119
GO:0035458,cellular response to interferon-beta,57/28943,0.00589674,0.009191977,0.000182562,Ifitm2,1,UPREGULATED,CD8_Effector,119
GO:0001756,somitogenesis,77/28943,0.007960264,0.012022843,0.000238785,Ifitm1,1,UPREGULATED,CD8_Effector,119
GO:0045669,positive regulation of osteoblast differentiation,79/28943,0.00816646,0.012022843,0.000238785,Ifitm1,1,UPREGULATED,CD8_Effector,119
GO:0051341,regulation of oxidoreductase activity,95/28943,0.009814993,0.013832952,0.000274736,Gzma,1,UPREGULATED,CD8_Effector,119
GO:0061053,somite development,96/28943,0.009917966,0.013832952,0.000274736,Ifitm1,1,UPREGULATED,CD8_Effector,119
GO:0035282,segmentation,118/28943,0.012181558,0.016554425,0.000328787,Ifitm1,1,UPREGULATED,CD8_Effector,119
GO:0051101,regulation of DNA binding,127/28943,0.013106578,0.017366216,0.00034491,Gzma,1,UPREGULATED,CD8_Effector,119
GO:0051053,negative regulation of DNA metabolic process,156/28943,0.016083269,0.020790567,0.000412921,Gzma,1,UPREGULATED,CD8_Effector,119
GO:0045667,regulation of osteoblast differentiation,161/28943,0.016595886,0.020942427,0.000415937,Ifitm1,1,UPREGULATED,CD8_Effector,119
GO:0051100,negative regulation of binding,177/28943,0.018235063,0.022475775,0.000446391,Gzma,1,UPREGULATED,CD8_Effector,119
GO:0001649,osteoblast differentiation,225/28943,0.023141664,0.027875186,0.000553628,Ifitm1,1,UPREGULATED,CD8_Effector,119
GO:0009952,anterior/posterior pattern specification,236/28943,0.024263786,0.028577348,0.000567574,Ifitm1,1,UPREGULATED,CD8_Effector,119
GO:0030336,negative regulation of cell migration,312/28943,0.031993159,0.036861683,0.000732109,Ifitm1,1,UPREGULATED,CD8_Effector,119
GO:2000146,negative regulation of cell motility,325/28943,0.033311187,0.037563678,0.000746051,Ifitm1,1,UPREGULATED,CD8_Effector,119
GO:0040013,negative regulation of locomotion,360/28943,0.036853774,0.040518181,0.00080473,Ifitm1,1,UPREGULATED,CD8_Effector,119
GO:0051346,negative regulation of hydrolase activity,366/28943,0.037460205,0.040518181,0.00080473,Gzma,1,UPREGULATED,CD8_Effector,119
GO:0003002,regionalization,389/28943,0.039782496,0.042169446,0.000837526,Ifitm1,1,UPREGULATED,CD8_Effector,119
GO:0051098,regulation of binding,408/28943,0.041698091,0.043333311,0.000860642,Gzma,1,UPREGULATED,CD8_Effector,119
GO:0001503,ossification,426/28943,0.043510514,0.044347255,0.00088078,Ifitm1,1,UPREGULATED,CD8_Effector,119
GO:0035455,response to interferon-alpha,31/28943,0.001071071,0.008499464,NA,Ifitm1,1,UPREGULATED,CD8_CM1,119
GO:0046597,negative regulation of viral entry into host cell,31/28943,0.001071071,0.008499464,NA,Ifitm1,1,UPREGULATED,CD8_CM1,119
GO:1903901,negative regulation of viral life cycle,34/28943,0.001174723,0.008499464,NA,Ifitm1,1,UPREGULATED,CD8_CM1,119
GO:0046596,regulation of viral entry into host cell,52/28943,0.001796635,0.008499464,NA,Ifitm1,1,UPREGULATED,CD8_CM1,119
GO:0060337,type I interferon signaling pathway,56/28943,0.001934837,0.008499464,NA,Ifitm1,1,UPREGULATED,CD8_CM1,119
GO:0071357,cellular response to type I interferon,56/28943,0.001934837,0.008499464,NA,Ifitm1,1,UPREGULATED,CD8_CM1,119
GO:0052372,modulation by symbiont of entry into host,57/28943,0.001969388,0.008499464,NA,Ifitm1,1,UPREGULATED,CD8_CM1,119
GO:0045071,negative regulation of viral genome replication,58/28943,0.002003939,0.008499464,NA,Ifitm1,1,UPREGULATED,CD8_CM1,119
GO:0034340,response to type I interferon,62/28943,0.002142141,0.008499464,NA,Ifitm1,1,UPREGULATED,CD8_CM1,119
GO:0035456,response to interferon-beta,65/28943,0.002245793,0.008499464,NA,Ifitm1,1,UPREGULATED,CD8_CM1,119
GO:0043903,regulation of biological process involved in symbiotic interaction,67/28943,0.002314895,0.008499464,NA,Ifitm1,1,UPREGULATED,CD8_CM1,119
GO:0001756,somitogenesis,77/28943,0.002660401,0.008499464,NA,Ifitm1,1,UPREGULATED,CD8_CM1,119
GO:0045669,positive regulation of osteoblast differentiation,79/28943,0.002729503,0.008499464,NA,Ifitm1,1,UPREGULATED,CD8_CM1,119
GO:0045069,regulation of viral genome replication,95/28943,0.003282314,0.008499464,NA,Ifitm1,1,UPREGULATED,CD8_CM1,119
GO:0061053,somite development,96/28943,0.003316864,0.008499464,NA,Ifitm1,1,UPREGULATED,CD8_CM1,119
GO:0048525,negative regulation of viral process,101/28943,0.003489618,0.008499464,NA,Ifitm1,1,UPREGULATED,CD8_CM1,119
GO:0046718,viral entry into host cell,104/28943,0.00359327,0.008499464,NA,Ifitm1,1,UPREGULATED,CD8_CM1,119
GO:0044409,entry into host,108/28943,0.003731472,0.008499464,NA,Ifitm1,1,UPREGULATED,CD8_CM1,119
GO:0035282,segmentation,118/28943,0.004076979,0.008769289,NA,Ifitm1,1,UPREGULATED,CD8_CM1,119
GO:0044000,movement in host,127/28943,0.004387935,0.008769289,NA,Ifitm1,1,UPREGULATED,CD8_CM1,119
GO:0019079,viral genome replication,130/28943,0.004491587,0.008769289,NA,Ifitm1,1,UPREGULATED,CD8_CM1,119
GO:0034341,response to interferon-gamma,139/28943,0.004802543,0.008950194,NA,Ifitm1,1,UPREGULATED,CD8_CM1,119
GO:1903900,regulation of viral life cycle,151/28943,0.005217151,0.009236085,NA,Ifitm1,1,UPREGULATED,CD8_CM1,119
GO:0045667,regulation of osteoblast differentiation,161/28943,0.005562658,0.009236085,NA,Ifitm1,1,UPREGULATED,CD8_CM1,119
GO:0051701,biological process involved in interaction with host,163/28943,0.005631759,0.009236085,NA,Ifitm1,1,UPREGULATED,CD8_CM1,119
GO:0050792,regulation of viral process,175/28943,0.006046367,0.009534656,NA,Ifitm1,1,UPREGULATED,CD8_CM1,119
GO:0001649,osteoblast differentiation,225/28943,0.0077739,0.011804812,NA,Ifitm1,1,UPREGULATED,CD8_CM1,119
GO:0009952,anterior/posterior pattern specification,236/28943,0.008153958,0.011939724,NA,Ifitm1,1,UPREGULATED,CD8_CM1,119
GO:0019058,viral life cycle,261/28943,0.009017724,0.012749197,NA,Ifitm1,1,UPREGULATED,CD8_CM1,119
GO:0044403,biological process involved in symbiotic interaction,272/28943,0.009397782,0.012837733,NA,Ifitm1,1,UPREGULATED,CD8_CM1,119
GO:0051607,defense response to virus,289/28943,0.009985143,0.012837733,NA,Ifitm1,1,UPREGULATED,CD8_CM1,119
GO:0140546,defense response to symbiont,290/28943,0.010019694,0.012837733,NA,Ifitm1,1,UPREGULATED,CD8_CM1,119
GO:0030336,negative regulation of cell migration,312/28943,0.010779809,0.013393096,NA,Ifitm1,1,UPREGULATED,CD8_CM1,119
GO:2000146,negative regulation of cell motility,325/28943,0.011228967,0.013540813,NA,Ifitm1,1,UPREGULATED,CD8_CM1,119
GO:0009615,response to virus,347/28943,0.011989082,0.013782915,NA,Ifitm1,1,UPREGULATED,CD8_CM1,119
GO:0016032,viral process,355/28943,0.012265487,0.013782915,NA,Ifitm1,1,UPREGULATED,CD8_CM1,119
GO:0040013,negative regulation of locomotion,360/28943,0.012438241,0.013782915,NA,Ifitm1,1,UPREGULATED,CD8_CM1,119
GO:0003002,regionalization,389/28943,0.01344021,0.014501279,NA,Ifitm1,1,UPREGULATED,CD8_CM1,119
GO:0019221,cytokine-mediated signaling pathway,421/28943,0.014545831,0.015086549,NA,Ifitm1,1,UPREGULATED,CD8_CM1,119
GO:0001503,ossification,426/28943,0.014718585,0.015086549,NA,Ifitm1,1,UPREGULATED,CD8_CM1,119
GO:0007389,pattern specification process,493/28943,0.01703348,0.01703348,NA,Ifitm1,1,UPREGULATED,CD8_CM1,119
GO:0035455,response to interferon-alpha,31/28943,0.002141031,0.012332028,NA,Ifitm2,1,UPREGULATED,CD4_TH1_Helper,119
GO:0046597,negative regulation of viral entry into host cell,31/28943,0.002141031,0.012332028,NA,Ifitm2,1,UPREGULATED,CD4_TH1_Helper,119
GO:1903901,negative regulation of viral life cycle,34/28943,0.002348106,0.012332028,NA,Ifitm2,1,UPREGULATED,CD4_TH1_Helper,119
GO:0046596,regulation of viral entry into host cell,52/28943,0.003590104,0.012332028,NA,Ifitm2,1,UPREGULATED,CD4_TH1_Helper,119
GO:0060337,type I interferon signaling pathway,56/28943,0.003865998,0.012332028,NA,Ifitm2,1,UPREGULATED,CD4_TH1_Helper,119
GO:0071357,cellular response to type I interferon,56/28943,0.003865998,0.012332028,NA,Ifitm2,1,UPREGULATED,CD4_TH1_Helper,119
GO:0035458,cellular response to interferon-beta,57/28943,0.003934966,0.012332028,NA,Ifitm2,1,UPREGULATED,CD4_TH1_Helper,119
GO:0052372,modulation by symbiont of entry into host,57/28943,0.003934966,0.012332028,NA,Ifitm2,1,UPREGULATED,CD4_TH1_Helper,119
GO:0045071,negative regulation of viral genome replication,58/28943,0.004003931,0.012332028,NA,Ifitm2,1,UPREGULATED,CD4_TH1_Helper,119
GO:0034340,response to type I interferon,62/28943,0.004279768,0.012332028,NA,Ifitm2,1,UPREGULATED,CD4_TH1_Helper,119
GO:0035456,response to interferon-beta,65/28943,0.004486621,0.012332028,NA,Ifitm2,1,UPREGULATED,CD4_TH1_Helper,119
GO:0043903,regulation of biological process involved in symbiotic interaction,67/28943,0.004624511,0.012332028,NA,Ifitm2,1,UPREGULATED,CD4_TH1_Helper,119
GO:0045069,regulation of viral genome replication,95/28943,0.006553966,0.014898298,NA,Ifitm2,1,UPREGULATED,CD4_TH1_Helper,119
GO:0048525,negative regulation of viral process,101/28943,0.006967178,0.014898298,NA,Ifitm2,1,UPREGULATED,CD4_TH1_Helper,119
GO:0046718,viral entry into host cell,104/28943,0.007173751,0.014898298,NA,Ifitm2,1,UPREGULATED,CD4_TH1_Helper,119
GO:0044409,entry into host,108/28943,0.007449149,0.014898298,NA,Ifitm2,1,UPREGULATED,CD4_TH1_Helper,119
GO:0044000,movement in host,127/28943,0.008756767,0.015095838,NA,Ifitm2,1,UPREGULATED,CD4_TH1_Helper,119
GO:0043123,positive regulation of I-kappaB kinase/NF-kappaB signaling,128/28943,0.008825565,0.015095838,NA,S100a4,1,UPREGULATED,CD4_TH1_Helper,119
GO:0019079,viral genome replication,130/28943,0.008963154,0.015095838,NA,Ifitm2,1,UPREGULATED,CD4_TH1_Helper,119
GO:0034341,response to interferon-gamma,139/28943,0.009582187,0.015331499,NA,Ifitm2,1,UPREGULATED,CD4_TH1_Helper,119
GO:1903900,regulation of viral life cycle,151/28943,0.010407263,0.015858686,NA,Ifitm2,1,UPREGULATED,CD4_TH1_Helper,119
GO:0051701,biological process involved in interaction with host,163/28943,0.011231995,0.016337447,NA,Ifitm2,1,UPREGULATED,CD4_TH1_Helper,119
GO:0050792,regulation of viral process,175/28943,0.012056383,0.016774098,NA,Ifitm2,1,UPREGULATED,CD4_TH1_Helper,119
GO:0043122,regulation of I-kappaB kinase/NF-kappaB signaling,191/28943,0.013155033,0.017540044,NA,S100a4,1,UPREGULATED,CD4_TH1_Helper,119
GO:0007249,I-kappaB kinase/NF-kappaB signaling,230/28943,0.015830431,0.020262951,NA,S100a4,1,UPREGULATED,CD4_TH1_Helper,119
GO:0019058,viral life cycle,261/28943,0.017954438,0.022002026,NA,Ifitm2,1,UPREGULATED,CD4_TH1_Helper,119
GO:0044403,biological process involved in symbiotic interaction,272/28943,0.018707567,0.022002026,NA,Ifitm2,1,UPREGULATED,CD4_TH1_Helper,119
GO:0051607,defense response to virus,289/28943,0.019870925,0.022002026,NA,Ifitm2,1,UPREGULATED,CD4_TH1_Helper,119
GO:0140546,defense response to symbiont,290/28943,0.019939336,0.022002026,NA,Ifitm2,1,UPREGULATED,CD4_TH1_Helper,119
GO:0009615,response to virus,347/28943,0.023834835,0.025167433,NA,Ifitm2,1,UPREGULATED,CD4_TH1_Helper,119
GO:0016032,viral process,355/28943,0.024380951,0.025167433,NA,Ifitm2,1,UPREGULATED,CD4_TH1_Helper,119
GO:0019221,cytokine-mediated signaling pathway,421/28943,0.028880577,0.028880577,NA,Ifitm2,1,UPREGULATED,CD4_TH1_Helper,119
