ID,Description,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,Regulation,Cell_Population,Treatment
GO:0002757,immune response-activating signal transduction,350/28943,0.004962818,0.024054758,0.006011921,Cd8a/Ifng,2,UPREGULATED,CD4_TH1_Helper,307
GO:0032943,mononuclear cell proliferation,351/28943,0.004990452,0.024054758,0.006011921,Ccl5/Ifng,2,UPREGULATED,CD4_TH1_Helper,307
GO:0042886,amide transport,353/28943,0.005045936,0.024054758,0.006011921,Ccl5/Ifng,2,UPREGULATED,CD4_TH1_Helper,307
GO:0002768,immune response-regulating cell surface receptor signaling pathway,360/28943,0.0052424,0.024054758,0.006011921,Cd8a/Ifng,2,UPREGULATED,CD4_TH1_Helper,307
GO:0002831,regulation of response to biotic stimulus,371/28943,0.005558235,0.024379252,0.006093021,Ccl5/Ifng,2,UPREGULATED,CD4_TH1_Helper,307
GO:1903037,regulation of leukocyte cell-cell adhesion,371/28943,0.005558235,0.024379252,0.006093021,Ccl5/Ifng,2,UPREGULATED,CD4_TH1_Helper,307
GO:0046879,hormone secretion,375/28943,0.00567523,0.024627059,0.006154955,Ccl5/Ifng,2,UPREGULATED,CD4_TH1_Helper,307
GO:0050863,regulation of T cell activation,378/28943,0.005763725,0.024844119,0.006209203,Ccl5/Ifng,2,UPREGULATED,CD4_TH1_Helper,307
GO:0009914,hormone transport,383/28943,0.005912638,0.024844119,0.006209203,Ccl5/Ifng,2,UPREGULATED,CD4_TH1_Helper,307
GO:0070661,leukocyte proliferation,384/28943,0.005942634,0.024844119,0.006209203,Ccl5/Ifng,2,UPREGULATED,CD4_TH1_Helper,307
GO:0050900,leukocyte migration,385/28943,0.005972701,0.024844119,0.006209203,Ccl5/Ifng,2,UPREGULATED,CD4_TH1_Helper,307
GO:0032496,response to lipopolysaccharide,386/28943,0.006002839,0.024844119,0.006209203,Ccl5/Ifng,2,UPREGULATED,CD4_TH1_Helper,307
GO:1901214,regulation of neuron death,399/28943,0.006401065,0.02576039,0.006438204,Ccl5/Ifng,2,UPREGULATED,CD4_TH1_Helper,307
GO:0009306,protein secretion,404/28943,0.006557401,0.02577944,0.006442965,Ccl5/Ifng,2,UPREGULATED,CD4_TH1_Helper,307
GO:0035592,establishment of protein localization to extracellular region,405/28943,0.006588879,0.02577944,0.006442965,Ccl5/Ifng,2,UPREGULATED,CD4_TH1_Helper,307
GO:0002237,response to molecule of bacterial origin,407/28943,0.006652046,0.025841195,0.006458399,Ccl5/Ifng,2,UPREGULATED,CD4_TH1_Helper,307
GO:0007159,leukocyte cell-cell adhesion,411/28943,0.00677922,0.025841195,0.006458399,Ccl5/Ifng,2,UPREGULATED,CD4_TH1_Helper,307
GO:0071692,protein localization to extracellular region,411/28943,0.00677922,0.025841195,0.006458399,Ccl5/Ifng,2,UPREGULATED,CD4_TH1_Helper,307
GO:0006887,exocytosis,422/28943,0.007134713,0.025931239,0.006480904,Ccl5/Nkg7,2,UPREGULATED,CD4_TH1_Helper,307
GO:0006875,cellular metal ion homeostasis,425/28943,0.007233128,0.026156159,0.006537117,Ccl5/Ifng,2,UPREGULATED,CD4_TH1_Helper,307
GO:1903706,regulation of hemopoiesis,435/28943,0.007565687,0.026950408,0.006735621,Ccl5/Ifng,2,UPREGULATED,CD4_TH1_Helper,307
GO:0050678,regulation of epithelial cell proliferation,442/28943,0.007802591,0.027119687,0.006777928,Ccl5/Ifng,2,UPREGULATED,CD4_TH1_Helper,307
GO:0030099,myeloid cell differentiation,445/28943,0.007905155,0.027343435,0.006833849,Ccl5/Ifng,2,UPREGULATED,CD4_TH1_Helper,307
GO:0002253,activation of immune response,448/28943,0.008008337,0.02756716,0.006889764,Cd8a/Ifng,2,UPREGULATED,CD4_TH1_Helper,307
GO:0070997,neuron death,450/28943,0.008077468,0.027672092,0.006915989,Ccl5/Ifng,2,UPREGULATED,CD4_TH1_Helper,307
GO:0010959,regulation of metal ion transport,458/28943,0.008356731,0.027859739,0.006962887,Ccl5/Ifng,2,UPREGULATED,CD4_TH1_Helper,307
GO:0051251,positive regulation of lymphocyte activation,465/28943,0.008604671,0.027976721,0.006992124,Ccl5/Ifng,2,UPREGULATED,CD4_TH1_Helper,307
GO:0030098,lymphocyte differentiation,471/28943,0.008819843,0.028318418,0.007077523,Cd8a/Ifng,2,UPREGULATED,CD4_TH1_Helper,307
GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,486/28943,0.009368432,0.028759119,0.007187666,Cd8a/Ifng,2,UPREGULATED,CD4_TH1_Helper,307
GO:0022407,regulation of cell-cell adhesion,497/28943,0.009780354,0.028838102,0.007207406,Ccl5/Ifng,2,UPREGULATED,CD4_TH1_Helper,307
GO:0030003,cellular cation homeostasis,498/28943,0.009818203,0.028838102,0.007207406,Ccl5/Ifng,2,UPREGULATED,CD4_TH1_Helper,307
GO:0002361,CD4-positive| CD25-positive| alpha-beta regulatory T cell differentiation,10/28943,0.003105695,0.024054758,0.006011921,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0071351,cellular response to interleukin-18,10/28943,0.003105695,0.024054758,0.006011921,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0002420,natural killer cell mediated cytotoxicity directed against tumor cell target,11/28943,0.003415792,0.024054758,0.006011921,Nkg7,1,UPREGULATED,CD4_TH1_Helper,307
GO:0031620,regulation of fever generation,11/28943,0.003415792,0.024054758,0.006011921,Ccl5,1,UPREGULATED,CD4_TH1_Helper,307
GO:0031642,negative regulation of myelination,11/28943,0.003415792,0.024054758,0.006011921,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0032224,positive regulation of synaptic transmission| cholinergic,11/28943,0.003415792,0.024054758,0.006011921,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0033212,iron import into cell,11/28943,0.003415792,0.024054758,0.006011921,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0051709,regulation of killing of cells of other organism,11/28943,0.003415792,0.024054758,0.006011921,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:2000109,regulation of macrophage apoptotic process,11/28943,0.003415792,0.024054758,0.006011921,Ccl5,1,UPREGULATED,CD4_TH1_Helper,307
GO:0001781,neutrophil apoptotic process,12/28943,0.003725804,0.024054758,0.006011921,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0002423,natural killer cell mediated immune response to tumor cell,12/28943,0.003725804,0.024054758,0.006011921,Nkg7,1,UPREGULATED,CD4_TH1_Helper,307
GO:0030388,fructose 1|6-bisphosphate metabolic process,12/28943,0.003725804,0.024054758,0.006011921,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0033632,regulation of cell-cell adhesion mediated by integrin,12/28943,0.003725804,0.024054758,0.006011921,Ccl5,1,UPREGULATED,CD4_TH1_Helper,307
GO:0042362,fat-soluble vitamin biosynthetic process,12/28943,0.003725804,0.024054758,0.006011921,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0045348,positive regulation of MHC class II biosynthetic process,12/28943,0.003725804,0.024054758,0.006011921,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0072124,regulation of glomerular mesangial cell proliferation,12/28943,0.003725804,0.024054758,0.006011921,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:1902947,regulation of tau-protein kinase activity,12/28943,0.003725804,0.024054758,0.006011921,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0031652,positive regulation of heat generation,13/28943,0.00403573,0.024054758,0.006011921,Ccl5,1,UPREGULATED,CD4_TH1_Helper,307
GO:0034756,regulation of iron ion transport,13/28943,0.00403573,0.024054758,0.006011921,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0043320,natural killer cell degranulation,13/28943,0.00403573,0.024054758,0.006011921,Nkg7,1,UPREGULATED,CD4_TH1_Helper,307
GO:0043922,negative regulation by host of viral transcription,13/28943,0.00403573,0.024054758,0.006011921,Ccl5,1,UPREGULATED,CD4_TH1_Helper,307
GO:0048304,positive regulation of isotype switching to IgG isotypes,13/28943,0.00403573,0.024054758,0.006011921,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0070673,response to interleukin-18,13/28943,0.00403573,0.024054758,0.006011921,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0071888,macrophage apoptotic process,13/28943,0.00403573,0.024054758,0.006011921,Ccl5,1,UPREGULATED,CD4_TH1_Helper,307
GO:0072110,glomerular mesangial cell proliferation,13/28943,0.00403573,0.024054758,0.006011921,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0001660,fever generation,14/28943,0.00434557,0.024054758,0.006011921,Ccl5,1,UPREGULATED,CD4_TH1_Helper,307
GO:0002551,mast cell chemotaxis,14/28943,0.00434557,0.024054758,0.006011921,Ccl5,1,UPREGULATED,CD4_TH1_Helper,307
GO:0034393,positive regulation of smooth muscle cell apoptotic process,14/28943,0.00434557,0.024054758,0.006011921,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0072683,T cell extravasation,14/28943,0.00434557,0.024054758,0.006011921,Ccl5,1,UPREGULATED,CD4_TH1_Helper,307
GO:0098908,regulation of neuronal action potential,14/28943,0.00434557,0.024054758,0.006011921,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:2000343,positive regulation of chemokine (C-X-C motif) ligand 2 production,14/28943,0.00434557,0.024054758,0.006011921,Ccl5,1,UPREGULATED,CD4_TH1_Helper,307
GO:0010820,positive regulation of T cell chemotaxis,15/28943,0.004655325,0.024054758,0.006011921,Ccl5,1,UPREGULATED,CD4_TH1_Helper,307
GO:0031269,pseudopodium assembly,15/28943,0.004655325,0.024054758,0.006011921,Ccl5,1,UPREGULATED,CD4_TH1_Helper,307
GO:0044794,positive regulation by host of viral process,15/28943,0.004655325,0.024054758,0.006011921,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0010819,regulation of T cell chemotaxis,16/28943,0.004964994,0.024054758,0.006011921,Ccl5,1,UPREGULATED,CD4_TH1_Helper,307
GO:0031650,regulation of heat generation,16/28943,0.004964994,0.024054758,0.006011921,Ccl5,1,UPREGULATED,CD4_TH1_Helper,307
GO:0032222,regulation of synaptic transmission| cholinergic,16/28943,0.004964994,0.024054758,0.006011921,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0034112,positive regulation of homotypic cell-cell adhesion,16/28943,0.004964994,0.024054758,0.006011921,Ccl5,1,UPREGULATED,CD4_TH1_Helper,307
GO:0045346,regulation of MHC class II biosynthetic process,16/28943,0.004964994,0.024054758,0.006011921,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0051044,positive regulation of membrane protein ectodomain proteolysis,16/28943,0.004964994,0.024054758,0.006011921,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0070234,positive regulation of T cell apoptotic process,16/28943,0.004964994,0.024054758,0.006011921,Ccl5,1,UPREGULATED,CD4_TH1_Helper,307
GO:0072109,glomerular mesangium development,16/28943,0.004964994,0.024054758,0.006011921,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:1901722,regulation of cell proliferation involved in kidney development,16/28943,0.004964994,0.024054758,0.006011921,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0031268,pseudopodium organization,17/28943,0.005274577,0.024054758,0.006011921,Ccl5,1,UPREGULATED,CD4_TH1_Helper,307
GO:0040015,negative regulation of multicellular organism growth,17/28943,0.005274577,0.024054758,0.006011921,Plac8,1,UPREGULATED,CD4_TH1_Helper,307
GO:0042359,vitamin D metabolic process,17/28943,0.005274577,0.024054758,0.006011921,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0045342,MHC class II biosynthetic process,17/28943,0.005274577,0.024054758,0.006011921,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0048143,astrocyte activation,17/28943,0.005274577,0.024054758,0.006011921,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0048302,regulation of isotype switching to IgG isotypes,17/28943,0.005274577,0.024054758,0.006011921,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0097531,mast cell migration,17/28943,0.005274577,0.024054758,0.006011921,Ccl5,1,UPREGULATED,CD4_TH1_Helper,307
GO:0030656,regulation of vitamin metabolic process,18/28943,0.005584074,0.024379252,0.006093021,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0033631,cell-cell adhesion mediated by integrin,18/28943,0.005584074,0.024379252,0.006093021,Ccl5,1,UPREGULATED,CD4_TH1_Helper,307
GO:0048291,isotype switching to IgG isotypes,18/28943,0.005584074,0.024379252,0.006093021,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0140131,positive regulation of lymphocyte chemotaxis,18/28943,0.005584074,0.024379252,0.006093021,Ccl5,1,UPREGULATED,CD4_TH1_Helper,307
GO:1900221,regulation of amyloid-beta clearance,18/28943,0.005584074,0.024379252,0.006093021,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0032700,negative regulation of interleukin-17 production,19/28943,0.005893487,0.024844119,0.006209203,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0048245,eosinophil chemotaxis,19/28943,0.005893487,0.024844119,0.006209203,Ccl5,1,UPREGULATED,CD4_TH1_Helper,307
GO:1902004,positive regulation of amyloid-beta formation,19/28943,0.005893487,0.024844119,0.006209203,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0002281,macrophage activation involved in immune response,20/28943,0.006202813,0.025234171,0.006306688,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0009110,vitamin biosynthetic process,20/28943,0.006202813,0.025234171,0.006306688,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0043374,CD8-positive| alpha-beta T cell differentiation,20/28943,0.006202813,0.025234171,0.006306688,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0034755,iron ion transmembrane transport,21/28943,0.006512054,0.02576039,0.006438204,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0045821,positive regulation of glycolytic process,21/28943,0.006512054,0.02576039,0.006438204,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0060333,interferon-gamma-mediated signaling pathway,21/28943,0.006512054,0.02576039,0.006438204,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0070230,positive regulation of lymphocyte apoptotic process,21/28943,0.006512054,0.02576039,0.006438204,Ccl5,1,UPREGULATED,CD4_TH1_Helper,307
GO:0051770,positive regulation of nitric-oxide synthase biosynthetic process,22/28943,0.006821209,0.025841195,0.006458399,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0072111,cell proliferation involved in kidney development,22/28943,0.006821209,0.025841195,0.006458399,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0090026,positive regulation of monocyte chemotaxis,22/28943,0.006821209,0.025841195,0.006458399,Ccl5,1,UPREGULATED,CD4_TH1_Helper,307
GO:0010818,T cell chemotaxis,23/28943,0.007130279,0.025931239,0.006480904,Ccl5,1,UPREGULATED,CD4_TH1_Helper,307
GO:0031649,heat generation,23/28943,0.007130279,0.025931239,0.006480904,Ccl5,1,UPREGULATED,CD4_TH1_Helper,307
GO:0033630,positive regulation of cell adhesion mediated by integrin,23/28943,0.007130279,0.025931239,0.006480904,Ccl5,1,UPREGULATED,CD4_TH1_Helper,307
GO:0045591,positive regulation of regulatory T cell differentiation,23/28943,0.007130279,0.025931239,0.006480904,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0051043,regulation of membrane protein ectodomain proteolysis,23/28943,0.007130279,0.025931239,0.006480904,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0072677,eosinophil migration,23/28943,0.007130279,0.025931239,0.006480904,Ccl5,1,UPREGULATED,CD4_TH1_Helper,307
GO:1901623,regulation of lymphocyte chemotaxis,23/28943,0.007130279,0.025931239,0.006480904,Ccl5,1,UPREGULATED,CD4_TH1_Helper,307
GO:0033033,negative regulation of myeloid cell apoptotic process,24/28943,0.007439263,0.026632563,0.006656183,Ccl5,1,UPREGULATED,CD4_TH1_Helper,307
GO:2000345,regulation of hepatocyte proliferation,24/28943,0.007439263,0.026632563,0.006656183,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0010759,positive regulation of macrophage chemotaxis,25/28943,0.007748162,0.027061874,0.006763479,Ccl5,1,UPREGULATED,CD4_TH1_Helper,307
GO:0031645,negative regulation of nervous system process,25/28943,0.007748162,0.027061874,0.006763479,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:1902993,positive regulation of amyloid precursor protein catabolic process,25/28943,0.007748162,0.027061874,0.006763479,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:2000679,positive regulation of transcription regulatory region DNA binding,25/28943,0.007748162,0.027061874,0.006763479,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0051969,regulation of transmission of nerve impulse,27/28943,0.008365704,0.027859739,0.006962887,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0072012,glomerulus vasculature development,27/28943,0.008365704,0.027859739,0.006962887,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0072567,chemokine (C-X-C motif) ligand 2 production,27/28943,0.008365704,0.027859739,0.006962887,Ccl5,1,UPREGULATED,CD4_TH1_Helper,307
GO:1901857,positive regulation of cellular respiration,27/28943,0.008365704,0.027859739,0.006962887,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:2000341,regulation of chemokine (C-X-C motif) ligand 2 production,27/28943,0.008365704,0.027859739,0.006962887,Ccl5,1,UPREGULATED,CD4_TH1_Helper,307
GO:0033141,positive regulation of peptidyl-serine phosphorylation of STAT protein,28/28943,0.008674346,0.027976721,0.006992124,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0051767,nitric-oxide synthase biosynthetic process,28/28943,0.008674346,0.027976721,0.006992124,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0051769,regulation of nitric-oxide synthase biosynthetic process,28/28943,0.008674346,0.027976721,0.006992124,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0061437,renal system vasculature development,28/28943,0.008674346,0.027976721,0.006992124,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0061440,kidney vasculature development,28/28943,0.008674346,0.027976721,0.006992124,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:2000310,regulation of NMDA receptor activity,28/28943,0.008674346,0.027976721,0.006992124,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0001780,neutrophil homeostasis,29/28943,0.008982903,0.02833374,0.007081352,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0007271,synaptic transmission| cholinergic,29/28943,0.008982903,0.02833374,0.007081352,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0010893,positive regulation of steroid biosynthetic process,29/28943,0.008982903,0.02833374,0.007081352,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0032770,positive regulation of monooxygenase activity,29/28943,0.008982903,0.02833374,0.007081352,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0034390,smooth muscle cell apoptotic process,30/28943,0.009291375,0.028675107,0.007166669,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0034391,regulation of smooth muscle cell apoptotic process,30/28943,0.009291375,0.028675107,0.007166669,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0044788,modulation by host of viral process,30/28943,0.009291375,0.028675107,0.007166669,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0060907,positive regulation of macrophage cytokine production,30/28943,0.009291375,0.028675107,0.007166669,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0090025,regulation of monocyte chemotaxis,30/28943,0.009291375,0.028675107,0.007166669,Ccl5,1,UPREGULATED,CD4_TH1_Helper,307
GO:0002026,regulation of the force of heart contraction,31/28943,0.009599762,0.028759119,0.007187666,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0033139,regulation of peptidyl-serine phosphorylation of STAT protein,31/28943,0.009599762,0.028759119,0.007187666,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0035455,response to interferon-alpha,31/28943,0.009599762,0.028759119,0.007187666,Ifitm2,1,UPREGULATED,CD4_TH1_Helper,307
GO:0046597,negative regulation of viral entry into host cell,31/28943,0.009599762,0.028759119,0.007187666,Ifitm2,1,UPREGULATED,CD4_TH1_Helper,307
GO:0070233,negative regulation of T cell apoptotic process,31/28943,0.009599762,0.028759119,0.007187666,Ccl5,1,UPREGULATED,CD4_TH1_Helper,307
GO:1905523,positive regulation of macrophage migration,31/28943,0.009599762,0.028759119,0.007187666,Ccl5,1,UPREGULATED,CD4_TH1_Helper,307
GO:0002418,immune response to tumor cell,32/28943,0.009908063,0.028838102,0.007207406,Nkg7,1,UPREGULATED,CD4_TH1_Helper,307
GO:0043372,positive regulation of CD4-positive| alpha-beta T cell differentiation,32/28943,0.009908063,0.028838102,0.007207406,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0045830,positive regulation of isotype switching,32/28943,0.009908063,0.028838102,0.007207406,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0072574,hepatocyte proliferation,32/28943,0.009908063,0.028838102,0.007207406,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0072575,epithelial cell proliferation involved in liver morphogenesis,32/28943,0.009908063,0.028838102,0.007207406,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0002230,positive regulation of defense response to virus by host,33/28943,0.010216279,0.029495385,0.007371678,Ccl5,1,UPREGULATED,CD4_TH1_Helper,307
GO:0002675,positive regulation of acute inflammatory response,33/28943,0.010216279,0.029495385,0.007371678,Ccl5,1,UPREGULATED,CD4_TH1_Helper,307
GO:0010758,regulation of macrophage chemotaxis,34/28943,0.010524409,0.029784494,0.007443934,Ccl5,1,UPREGULATED,CD4_TH1_Helper,307
GO:0036037,CD8-positive| alpha-beta T cell activation,34/28943,0.010524409,0.029784494,0.007443934,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0072576,liver morphogenesis,34/28943,0.010524409,0.029784494,0.007443934,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:1903901,negative regulation of viral life cycle,34/28943,0.010524409,0.029784494,0.007443934,Ifitm2,1,UPREGULATED,CD4_TH1_Helper,307
GO:2000108,positive regulation of leukocyte apoptotic process,34/28943,0.010524409,0.029784494,0.007443934,Ccl5,1,UPREGULATED,CD4_TH1_Helper,307
GO:0014002,astrocyte development,35/28943,0.010832454,0.030415833,0.007601722,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:2000406,positive regulation of T cell migration,35/28943,0.010832454,0.030415833,0.007601722,Ccl5,1,UPREGULATED,CD4_TH1_Helper,307
GO:0006471,protein ADP-ribosylation,36/28943,0.011140414,0.030678988,0.007667492,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0010922,positive regulation of phosphatase activity,36/28943,0.011140414,0.030678988,0.007667492,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0042501,serine phosphorylation of STAT protein,36/28943,0.011140414,0.030678988,0.007667492,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0090312,positive regulation of protein deacetylation,36/28943,0.011140414,0.030678988,0.007667492,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0097242,amyloid-beta clearance,36/28943,0.011140414,0.030678988,0.007667492,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0045671,negative regulation of osteoclast differentiation,37/28943,0.011448289,0.031286165,0.007819241,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:1902003,regulation of amyloid-beta formation,37/28943,0.011448289,0.031286165,0.007819241,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0095500,acetylcholine receptor signaling pathway,38/28943,0.011756079,0.031883911,0.007968634,Ly6c2,1,UPREGULATED,CD4_TH1_Helper,307
GO:1903580,positive regulation of ATP metabolic process,38/28943,0.011756079,0.031883911,0.007968634,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0006775,fat-soluble vitamin metabolic process,39/28943,0.012063783,0.032230107,0.008055158,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0010661,positive regulation of muscle cell apoptotic process,39/28943,0.012063783,0.032230107,0.008055158,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0033032,regulation of myeloid cell apoptotic process,39/28943,0.012063783,0.032230107,0.008055158,Ccl5,1,UPREGULATED,CD4_TH1_Helper,307
GO:0045589,regulation of regulatory T cell differentiation,39/28943,0.012063783,0.032230107,0.008055158,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0042119,neutrophil activation,40/28943,0.012371402,0.032686067,0.008169114,Ccl5,1,UPREGULATED,CD4_TH1_Helper,307
GO:1905145,cellular response to acetylcholine,40/28943,0.012371402,0.032686067,0.008169114,Ly6c2,1,UPREGULATED,CD4_TH1_Helper,307
GO:2000403,positive regulation of lymphocyte migration,40/28943,0.012371402,0.032686067,0.008169114,Ccl5,1,UPREGULATED,CD4_TH1_Helper,307
GO:0006953,acute-phase response,41/28943,0.012678937,0.033253181,0.008310851,Ccl5,1,UPREGULATED,CD4_TH1_Helper,307
GO:0034110,regulation of homotypic cell-cell adhesion,41/28943,0.012678937,0.033253181,0.008310851,Ccl5,1,UPREGULATED,CD4_TH1_Helper,307
GO:0001774,microglial cell activation,42/28943,0.012986385,0.033752924,0.00843575,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0061081,positive regulation of myeloid leukocyte cytokine production involved in immune response,42/28943,0.012986385,0.033752924,0.00843575,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0032735,positive regulation of interleukin-12 production,43/28943,0.013293749,0.033752924,0.00843575,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0045066,regulatory T cell differentiation,43/28943,0.013293749,0.033752924,0.00843575,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0045191,regulation of isotype switching,43/28943,0.013293749,0.033752924,0.00843575,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0045981,positive regulation of nucleotide metabolic process,43/28943,0.013293749,0.033752924,0.00843575,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:1900544,positive regulation of purine nucleotide metabolic process,43/28943,0.013293749,0.033752924,0.00843575,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:1905144,response to acetylcholine,43/28943,0.013293749,0.033752924,0.00843575,Ly6c2,1,UPREGULATED,CD4_TH1_Helper,307
GO:2000516,positive regulation of CD4-positive| alpha-beta T cell activation,43/28943,0.013293749,0.033752924,0.00843575,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0002323,natural killer cell activation involved in immune response,44/28943,0.013601028,0.0341696,0.008539888,Nkg7,1,UPREGULATED,CD4_TH1_Helper,307
GO:0048147,negative regulation of fibroblast proliferation,44/28943,0.013601028,0.0341696,0.008539888,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:1902991,regulation of amyloid precursor protein catabolic process,44/28943,0.013601028,0.0341696,0.008539888,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0006509,membrane protein ectodomain proteolysis,45/28943,0.013908222,0.03433892,0.008582206,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0010935,regulation of macrophage cytokine production,45/28943,0.013908222,0.03433892,0.008582206,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0032660,regulation of interleukin-17 production,45/28943,0.013908222,0.03433892,0.008582206,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
GO:0045940,positive regulation of steroid metabolic process,45/28943,0.013908222,0.03433892,0.008582206,Ifng,1,UPREGULATED,CD4_TH1_Helper,307
