ID,Description,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,Regulation,Cell_Population,Treatment
GO:0045637,regulation of myeloid cell differentiation,226/28943,0.02324371,0.035454177,0.000297372,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0070374,positive regulation of ERK1 and ERK2 cascade,227/28943,0.02334575,0.035454177,0.000297372,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0030595,leukocyte chemotaxis,228/28943,0.023447782,0.035454177,0.000297372,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0050920,regulation of chemotaxis,231/28943,0.023753837,0.035465581,0.000297468,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0050679,positive regulation of epithelial cell proliferation,232/28943,0.023855841,0.035465581,0.000297468,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0002685,regulation of leukocyte migration,234/28943,0.024059828,0.035465581,0.000297468,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0030073,insulin secretion,235/28943,0.02416181,0.035465581,0.000297468,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0090276,regulation of peptide hormone secretion,235/28943,0.02416181,0.035465581,0.000297468,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0042098,T cell proliferation,237/28943,0.024365754,0.035557002,0.000298234,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0002791,regulation of peptide secretion,240/28943,0.024671617,0.035652083,0.000299032,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0090087,regulation of peptide transport,242/28943,0.02487549,0.035652083,0.000299032,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0097529,myeloid leukocyte migration,243/28943,0.024977416,0.035652083,0.000299032,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0045664,regulation of neuron differentiation,244/28943,0.025079335,0.035652083,0.000299032,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0002573,myeloid leukocyte differentiation,246/28943,0.025283151,0.035652083,0.000299032,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0050870,positive regulation of T cell activation,246/28943,0.025283151,0.035652083,0.000299032,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0050670,regulation of lymphocyte proliferation,253/28943,0.025996284,0.036452889,0.000305749,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0032944,regulation of mononuclear cell proliferation,258/28943,0.026505451,0.036960379,0.000310005,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0019058,viral life cycle,261/28943,0.026810867,0.036975426,0.000310131,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0043547,positive regulation of GTPase activity,261/28943,0.026810867,0.036975426,0.000310131,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0033002,muscle cell proliferation,266/28943,0.02731975,0.037289757,0.000312768,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:1901215,negative regulation of neuron death,267/28943,0.027421506,0.037289757,0.000312768,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0050730,regulation of peptidyl-tyrosine phosphorylation,268/28943,0.027523254,0.037289757,0.000312768,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0002274,myeloid leukocyte activation,272/28943,0.027930177,0.037289757,0.000312768,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0044403,biological process involved in symbiotic interaction,272/28943,0.027930177,0.037289757,0.000312768,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:1903039,positive regulation of leukocyte cell-cell adhesion,272/28943,0.027930177,0.037289757,0.000312768,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0070663,regulation of leukocyte proliferation,280/28943,0.028743681,0.038172825,0.000320175,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0051607,defense response to virus,289/28943,0.02965833,0.038967537,0.00032684,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0140546,defense response to symbiont,290/28943,0.029759923,0.038967537,0.00032684,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0030072,peptide hormone secretion,291/28943,0.029861508,0.038967537,0.00032684,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0006874,cellular calcium ion homeostasis,292/28943,0.029963086,0.038967537,0.00032684,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0051924,regulation of calcium ion transport,296/28943,0.030369327,0.039292274,0.000329564,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0002790,peptide secretion,299/28943,0.030673934,0.039482859,0.000331163,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0071222,cellular response to lipopolysaccharide,304/28943,0.03118147,0.039642151,0.000332499,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0031349,positive regulation of defense response,305/28943,0.031282956,0.039642151,0.000332499,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0050708,regulation of protein secretion,305/28943,0.031282956,0.039642151,0.000332499,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0045765,regulation of angiogenesis,308/28943,0.031587371,0.039642151,0.000332499,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0046883,regulation of hormone secretion,308/28943,0.031587371,0.039642151,0.000332499,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:1901342,regulation of vasculature development,312/28943,0.031993159,0.03980886,0.000333897,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0060326,cell chemotaxis,314/28943,0.03219601,0.03980886,0.000333897,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0071219,cellular response to molecule of bacterial origin,314/28943,0.03219601,0.03980886,0.000333897,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0015833,peptide transport,320/28943,0.032804395,0.039883591,0.000334524,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0018108,peptidyl-tyrosine phosphorylation,320/28943,0.032804395,0.039883591,0.000334524,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0072503,cellular divalent inorganic cation homeostasis,320/28943,0.032804395,0.039883591,0.000334524,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0018212,peptidyl-tyrosine modification,322/28943,0.033007133,0.039883591,0.000334524,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0022409,positive regulation of cell-cell adhesion,324/28943,0.033209842,0.039883591,0.000334524,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0055074,calcium ion homeostasis,324/28943,0.033209842,0.039883591,0.000334524,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0070372,regulation of ERK1 and ERK2 cascade,326/28943,0.033412524,0.039935921,0.000334963,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0071216,cellular response to biotic stimulus,340/28943,0.0348305,0.041384663,0.000347114,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0043270,positive regulation of ion transport,343/28943,0.035134172,0.041384663,0.000347114,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0046651,lymphocyte proliferation,344/28943,0.035235381,0.041384663,0.000347114,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0009615,response to virus,347/28943,0.035538968,0.041384663,0.000347114,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:1902105,regulation of leukocyte differentiation,349/28943,0.035741324,0.041384663,0.000347114,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0070371,ERK1 and ERK2 cascade,350/28943,0.035842491,0.041384663,0.000347114,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0032943,mononuclear cell proliferation,351/28943,0.035943651,0.041384663,0.000347114,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0043087,regulation of GTPase activity,351/28943,0.035943651,0.041384663,0.000347114,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0042886,amide transport,353/28943,0.03614595,0.04142755,0.000347474,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0016032,viral process,355/28943,0.036348221,0.041470016,0.00034783,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0072507,divalent inorganic cation homeostasis,359/28943,0.036752678,0.041741729,0.000350109,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0051346,negative regulation of hydrolase activity,366/28943,0.037460205,0.042277463,0.000354602,Gzma,1,UPREGULATED,CD8_Exhausted_2,34
GO:0050727,regulation of inflammatory response,367/28943,0.037561252,0.042277463,0.000354602,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0002831,regulation of response to biotic stimulus,371/28943,0.037965369,0.042352478,0.000355232,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:1903037,regulation of leukocyte cell-cell adhesion,371/28943,0.037965369,0.042352478,0.000355232,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0046879,hormone secretion,375/28943,0.038369373,0.042613773,0.000357423,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0050863,regulation of T cell activation,378/28943,0.038672302,0.042761003,0.000358658,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0009914,hormone transport,383/28943,0.039177042,0.042897965,0.000359807,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0070661,leukocyte proliferation,384/28943,0.039277968,0.042897965,0.000359807,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0050900,leukocyte migration,385/28943,0.039378888,0.042897965,0.000359807,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0032496,response to lipopolysaccharide,386/28943,0.039479801,0.042897965,0.000359807,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:1901214,regulation of neuron death,399/28943,0.040791022,0.044131666,0.000370154,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0009306,protein secretion,404/28943,0.04129502,0.044294456,0.00037152,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0035592,establishment of protein localization to extracellular region,405/28943,0.041395798,0.044294456,0.00037152,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0002237,response to molecule of bacterial origin,407/28943,0.041597334,0.044294456,0.00037152,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0051098,regulation of binding,408/28943,0.041698091,0.044294456,0.00037152,Gzma,1,UPREGULATED,CD8_Exhausted_2,34
GO:0007159,leukocyte cell-cell adhesion,411/28943,0.042000321,0.044294456,0.00037152,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0071692,protein localization to extracellular region,411/28943,0.042000321,0.044294456,0.00037152,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0019221,cytokine-mediated signaling pathway,421/28943,0.043007293,0.045083732,0.00037814,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0006887,exocytosis,422/28943,0.043107951,0.045083732,0.00037814,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0006875,cellular metal ion homeostasis,425/28943,0.043409884,0.045211124,0.000379208,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:1903706,regulation of hemopoiesis,435/28943,0.044415868,0.046067697,0.000386393,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0050678,regulation of epithelial cell proliferation,442/28943,0.045119636,0.046605057,0.0003909,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0030099,myeloid cell differentiation,445/28943,0.045421146,0.046724212,0.000391899,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0006816,calcium ion transport,449/28943,0.04582306,0.046856925,0.000393013,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0070997,neuron death,450/28943,0.045923521,0.046856925,0.000393013,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0010959,regulation of metal ion transport,458/28943,0.046726953,0.047393811,0.000397516,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0032103,positive regulation of response to external stimulus,459/28943,0.046827351,0.047393811,0.000397516,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0051251,positive regulation of lymphocyte activation,465/28943,0.047429587,0.047810547,0.000401011,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0019835,cytolysis,23/28943,0.002382184,0.023817954,0.000455846,Gzma,1,UPREGULATED,CD8_Effector,34
GO:0051354,negative regulation of oxidoreductase activity,26/28943,0.002692625,0.023817954,0.000455846,Gzma,1,UPREGULATED,CD8_Effector,34
GO:0032069,regulation of nuclease activity,27/28943,0.002796091,0.023817954,0.000455846,Gzma,1,UPREGULATED,CD8_Effector,34
GO:0035455,response to interferon-alpha,31/28943,0.003209883,0.023817954,0.000455846,Ifitm1,1,UPREGULATED,CD8_Effector,34
GO:0046597,negative regulation of viral entry into host cell,31/28943,0.003209883,0.023817954,0.000455846,Ifitm1,1,UPREGULATED,CD8_Effector,34
GO:0070269,pyroptosis,33/28943,0.003416736,0.023817954,0.000455846,Gzma,1,UPREGULATED,CD8_Effector,34
GO:1903901,negative regulation of viral life cycle,34/28943,0.003520151,0.023817954,0.000455846,Ifitm1,1,UPREGULATED,CD8_Effector,34
GO:0046596,regulation of viral entry into host cell,52/28943,0.005380412,0.023817954,0.000455846,Ifitm1,1,UPREGULATED,CD8_Effector,34
GO:0043392,negative regulation of DNA binding,53/28943,0.005483692,0.023817954,0.000455846,Gzma,1,UPREGULATED,CD8_Effector,34
GO:0060337,type I interferon signaling pathway,56/28943,0.005793489,0.023817954,0.000455846,Ifitm1,1,UPREGULATED,CD8_Effector,34
GO:0071357,cellular response to type I interferon,56/28943,0.005793489,0.023817954,0.000455846,Ifitm1,1,UPREGULATED,CD8_Effector,34
GO:0052372,modulation by symbiont of entry into host,57/28943,0.00589674,0.023817954,0.000455846,Ifitm1,1,UPREGULATED,CD8_Effector,34
GO:0045071,negative regulation of viral genome replication,58/28943,0.005999984,0.023817954,0.000455846,Ifitm1,1,UPREGULATED,CD8_Effector,34
GO:0034340,response to type I interferon,62/28943,0.006412889,0.023817954,0.000455846,Ifitm1,1,UPREGULATED,CD8_Effector,34
GO:0035456,response to interferon-beta,65/28943,0.006722493,0.023817954,0.000455846,Ifitm1,1,UPREGULATED,CD8_Effector,34
GO:0043903,regulation of biological process involved in symbiotic interaction,67/28943,0.006928859,0.023817954,0.000455846,Ifitm1,1,UPREGULATED,CD8_Effector,34
GO:0001756,somitogenesis,77/28943,0.007960264,0.024953071,0.000477571,Ifitm1,1,UPREGULATED,CD8_Effector,34
GO:0045669,positive regulation of osteoblast differentiation,79/28943,0.00816646,0.024953071,0.000477571,Ifitm1,1,UPREGULATED,CD8_Effector,34
GO:0045069,regulation of viral genome replication,95/28943,0.009814993,0.025441843,0.000486925,Ifitm1,1,UPREGULATED,CD8_Effector,34
GO:0051341,regulation of oxidoreductase activity,95/28943,0.009814993,0.025441843,0.000486925,Gzma,1,UPREGULATED,CD8_Effector,34
GO:0061053,somite development,96/28943,0.009917966,0.025441843,0.000486925,Ifitm1,1,UPREGULATED,CD8_Effector,34
GO:0048525,negative regulation of viral process,101/28943,0.010432722,0.025441843,0.000486925,Ifitm1,1,UPREGULATED,CD8_Effector,34
GO:0046718,viral entry into host cell,104/28943,0.01074149,0.025441843,0.000486925,Ifitm1,1,UPREGULATED,CD8_Effector,34
GO:0044409,entry into host,108/28943,0.011153081,0.025441843,0.000486925,Ifitm1,1,UPREGULATED,CD8_Effector,34
GO:0035282,segmentation,118/28943,0.012181558,0.025441843,0.000486925,Ifitm1,1,UPREGULATED,CD8_Effector,34
GO:0044000,movement in host,127/28943,0.013106578,0.025441843,0.000486925,Ifitm1,1,UPREGULATED,CD8_Effector,34
GO:0051101,regulation of DNA binding,127/28943,0.013106578,0.025441843,0.000486925,Gzma,1,UPREGULATED,CD8_Effector,34
GO:0043123,positive regulation of I-kappaB kinase/NF-kappaB signaling,128/28943,0.013209322,0.025441843,0.000486925,S100a4,1,UPREGULATED,CD8_Effector,34
GO:0019079,viral genome replication,130/28943,0.01341479,0.025441843,0.000486925,Ifitm1,1,UPREGULATED,CD8_Effector,34
GO:0034341,response to interferon-gamma,139/28943,0.014339039,0.026288239,0.000503124,Ifitm1,1,UPREGULATED,CD8_Effector,34
GO:1903900,regulation of viral life cycle,151/28943,0.015570474,0.027177898,0.000520151,Ifitm1,1,UPREGULATED,CD8_Effector,34
GO:0051053,negative regulation of DNA metabolic process,156/28943,0.016083269,0.027177898,0.000520151,Gzma,1,UPREGULATED,CD8_Effector,34
GO:0045667,regulation of osteoblast differentiation,161/28943,0.016595886,0.027177898,0.000520151,Ifitm1,1,UPREGULATED,CD8_Effector,34
GO:0051701,biological process involved in interaction with host,163/28943,0.016800883,0.027177898,0.000520151,Ifitm1,1,UPREGULATED,CD8_Effector,34
GO:0050792,regulation of viral process,175/28943,0.018030266,0.027859124,0.000533189,Ifitm1,1,UPREGULATED,CD8_Effector,34
GO:0051100,negative regulation of binding,177/28943,0.018235063,0.027859124,0.000533189,Gzma,1,UPREGULATED,CD8_Effector,34
GO:0043122,regulation of I-kappaB kinase/NF-kappaB signaling,191/28943,0.019667848,0.02923599,0.00055954,S100a4,1,UPREGULATED,CD8_Effector,34
GO:0001649,osteoblast differentiation,225/28943,0.023141664,0.033355139,0.000638376,Ifitm1,1,UPREGULATED,CD8_Effector,34
GO:0007249,I-kappaB kinase/NF-kappaB signaling,230/28943,0.023651826,0.033355139,0.000638376,S100a4,1,UPREGULATED,CD8_Effector,34
GO:0009952,anterior/posterior pattern specification,236/28943,0.024263786,0.033362706,0.000638521,Ifitm1,1,UPREGULATED,CD8_Effector,34
GO:0019058,viral life cycle,261/28943,0.026810867,0.035965797,0.000688341,Ifitm1,1,UPREGULATED,CD8_Effector,34
GO:0044403,biological process involved in symbiotic interaction,272/28943,0.027930177,0.036575231,0.000700004,Ifitm1,1,UPREGULATED,CD8_Effector,34
GO:0051607,defense response to virus,289/28943,0.02965833,0.037199903,0.00071196,Ifitm1,1,UPREGULATED,CD8_Effector,34
GO:0140546,defense response to symbiont,290/28943,0.029759923,0.037199903,0.00071196,Ifitm1,1,UPREGULATED,CD8_Effector,34
GO:0030336,negative regulation of cell migration,312/28943,0.031993159,0.03910275,0.000748378,Ifitm1,1,UPREGULATED,CD8_Effector,34
GO:2000146,negative regulation of cell motility,325/28943,0.033311187,0.039828593,0.00076227,Ifitm1,1,UPREGULATED,CD8_Effector,34
GO:0009615,response to virus,347/28943,0.035538968,0.041206225,0.000788636,Ifitm1,1,UPREGULATED,CD8_Effector,34
GO:0016032,viral process,355/28943,0.036348221,0.041206225,0.000788636,Ifitm1,1,UPREGULATED,CD8_Effector,34
GO:0040013,negative regulation of locomotion,360/28943,0.036853774,0.041206225,0.000788636,Ifitm1,1,UPREGULATED,CD8_Effector,34
GO:0051346,negative regulation of hydrolase activity,366/28943,0.037460205,0.041206225,0.000788636,Gzma,1,UPREGULATED,CD8_Effector,34
GO:0003002,regionalization,389/28943,0.039782496,0.042902692,0.000821104,Ifitm1,1,UPREGULATED,CD8_Effector,34
GO:0051098,regulation of binding,408/28943,0.041698091,0.04410375,0.000844091,Gzma,1,UPREGULATED,CD8_Effector,34
GO:0019221,cytokine-mediated signaling pathway,421/28943,0.043007293,0.044316264,0.000848158,Ifitm1,1,UPREGULATED,CD8_Effector,34
GO:0001503,ossification,426/28943,0.043510514,0.044316264,0.000848158,Ifitm1,1,UPREGULATED,CD8_Effector,34
GO:0042118,endothelial cell activation,11/28943,0.000380057,0.008575476,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:0010819,regulation of T cell chemotaxis,16/28943,0.000552811,0.008575476,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:0003159,morphogenesis of an endothelium,20/28943,0.000691013,0.008575476,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:0061154,endothelial tube morphogenesis,20/28943,0.000691013,0.008575476,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:0090026,positive regulation of monocyte chemotaxis,22/28943,0.000760115,0.008575476,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:0097398,cellular response to interleukin-17,22/28943,0.000760115,0.008575476,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:0010818,T cell chemotaxis,23/28943,0.000794665,0.008575476,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:1901623,regulation of lymphocyte chemotaxis,23/28943,0.000794665,0.008575476,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:0097396,response to interleukin-17,25/28943,0.000863767,0.008575476,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:1901739,regulation of myoblast fusion,25/28943,0.000863767,0.008575476,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:0090025,regulation of monocyte chemotaxis,30/28943,0.00103652,0.008575476,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:0045662,negative regulation of myoblast differentiation,32/28943,0.001105621,0.008575476,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:0060142,regulation of syncytium formation by plasma membrane fusion,35/28943,0.001209273,0.008575476,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:2000406,positive regulation of T cell migration,35/28943,0.001209273,0.008575476,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:2000403,positive regulation of lymphocyte migration,40/28943,0.001382027,0.008575476,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:0051281,positive regulation of release of sequestered calcium ion into cytosol,43/28943,0.001485679,0.008575476,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:2000404,regulation of T cell migration,49/28943,0.001692983,0.008575476,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:0007520,myoblast fusion,53/28943,0.001831185,0.008575476,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:0048247,lymphocyte chemotaxis,54/28943,0.001865736,0.008575476,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:0002548,monocyte chemotaxis,60/28943,0.00207304,0.008575476,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:0070098,chemokine-mediated signaling pathway,63/28943,0.002176692,0.008575476,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:2000401,regulation of lymphocyte migration,65/28943,0.002245793,0.008575476,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:0072678,T cell migration,66/28943,0.002280344,0.008575476,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:0000768,syncytium formation by plasma membrane fusion,70/28943,0.002418547,0.008575476,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:0071677,positive regulation of mononuclear cell migration,70/28943,0.002418547,0.008575476,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:0140253,cell-cell fusion,70/28943,0.002418547,0.008575476,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:0006949,syncytium formation,72/28943,0.002487648,0.008575476,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:1905330,regulation of morphogenesis of an epithelium,73/28943,0.002522199,0.008575476,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:1990868,response to chemokine,73/28943,0.002522199,0.008575476,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:1990869,cellular response to chemokine,73/28943,0.002522199,0.008575476,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:0051279,regulation of release of sequestered calcium ion into cytosol,82/28943,0.002833155,0.009321993,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:0045661,regulation of myoblast differentiation,86/28943,0.002971357,0.00944777,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:0031640,killing of cells of other organism,94/28943,0.003247763,0.00944777,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:0002690,positive regulation of leukocyte chemotaxis,99/28943,0.003420516,0.00944777,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:0030593,neutrophil chemotaxis,103/28943,0.003558719,0.00944777,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:1904427,positive regulation of calcium ion transmembrane transport,107/28943,0.003696922,0.00944777,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:0016525,negative regulation of angiogenesis,109/28943,0.003766023,0.00944777,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:0072676,lymphocyte migration,109/28943,0.003766023,0.00944777,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:2000181,negative regulation of blood vessel morphogenesis,111/28943,0.003835124,0.00944777,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:1901343,negative regulation of vasculature development,112/28943,0.003869675,0.00944777,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:0045445,myoblast differentiation,119/28943,0.00411153,0.00944777,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:0051209,release of sequestered calcium ion into cytosol,120/28943,0.00414608,0.00944777,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:0071675,regulation of mononuclear cell migration,120/28943,0.00414608,0.00944777,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:0051283,negative regulation of sequestering of calcium ion,121/28943,0.004180631,0.00944777,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:0051282,regulation of sequestering of calcium ion,123/28943,0.004249732,0.00944777,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:0051208,sequestering of calcium ion,125/28943,0.004318834,0.00944777,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:0002688,regulation of leukocyte chemotaxis,126/28943,0.004353384,0.00944777,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:0071621,granulocyte chemotaxis,129/28943,0.004457036,0.009471202,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:1990266,neutrophil migration,133/28943,0.004595239,0.009565599,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:0003158,endothelium development,138/28943,0.004767992,0.009605086,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:0061844,antimicrobial humoral immune response mediated by antimicrobial peptide,139/28943,0.004802543,0.009605086,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:0014902,myotube differentiation,143/28943,0.004940746,0.009691463,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:0050921,positive regulation of chemotaxis,151/28943,0.005217151,0.009803595,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:0051928,positive regulation of calcium ion transport,151/28943,0.005217151,0.009803595,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:0007189,adenylate cyclase-activating G protein-coupled receptor signaling pathway,153/28943,0.005286252,0.009803595,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:0002687,positive regulation of leukocyte migration,160/28943,0.005528107,0.010069052,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:0097530,granulocyte migration,163/28943,0.005631759,0.010077884,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:0019730,antimicrobial humoral response,177/28943,0.006115468,0.010754789,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
GO:0071674,mononuclear cell migration,184/28943,0.006357323,0.010866185,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,34
